id,movieID,title,category
1780,6957,The 40 Year Old Virgin,Comedy
1783,951,Kindergarten Cop,Comedy
1794,1901,In Good Company,Comedy
1798,17047,Agent Cody Banks 2: Destination London,Comedy
1799,62838,New Year's Eve,Comedy
1802,16784,Welcome to Mooseport,Comedy
1806,2779,The Curse of the Jade Scorpion,Comedy
1812,788,Mrs. Doubtfire,Comedy
1832,634,Bridget Jones's Diary,Comedy
1833,392,Chocolat,Comedy
1834,10327,Legally Blonde 2: Rednone White & Blonde,Comedy
1835,88042,Parental Guidance,Comedy
1836,41630,No Strings Attached,Comedy
1844,175555,A Madea Christmas,Comedy
1847,8699,Anchorman: The Legend of Ron Burgundy,Comedy
1863,14177,Beauty Shop,Comedy
1866,10735,What a Girl Wants,Comedy
1868,10030,Good Luck Chuck,Comedy
1871,9655,She's the Man,Comedy
1880,57431,The Sitter,Comedy
1884,11543,Kingpin,Comedy
1886,152737,August: Osage County,Comedy
1888,8976,A Lot Like Love,Comedy
1889,319888,Eddie the Eagle,Comedy
1896,8051,Punch-Drunk Love,Comedy
1897,9352,EuroTrip,Comedy
1899,18147,Unaccompanied Minors,Comedy
1905,1831,The Next Best Thing,Comedy
1907,10591,The Girl Next Door,Comedy
1920,133698,Fly Me to the Moon,Comedy
1928,40001,Mrs. Winterbourne,Comedy
1930,9903,The Hoax,Comedy
1935,20309,Say It Isn't So,Comedy
1938,27360,King's Ransom,Comedy
1941,72113,Carnage,Comedy
1945,12404,Me and Orson Welles,Comedy
1949,48034,Little White Lies,Comedy
1964,184098,Think Like a Man Too,Comedy
1965,2069,The Whole Nine Yards,Comedy
1967,11635,Old School,Comedy
1968,177,The Fisher King,Comedy
1971,10358,Zack and Miri Make a Porno,Comedy
1972,10480,Nurse Betty,Comedy
1973,10313,The Men Who Stare at Goats,Comedy
1976,13476,Win a Date with Tad Hamilton!,Comedy
1980,20761,Play It to the Bone,Comedy
1982,43593,Piranha 3D,Comedy
1989,19908,Zombieland,Comedy
1990,10663,The Waterboy,Comedy
1993,37137,The Naked Gun 2½: The Smell of Fear,Comedy
1997,12658,Someone Like You...,Comedy
2016,957,Spaceballs,Comedy
2022,13680,The Game Plan,Comedy
2034,11453,Deuce Bigalow: European Gigolo,Comedy
2035,146239,Delivery Man,Comedy
2037,10878,Saving Silverman,Comedy
2038,82650,Diary of a Wimpy Kid: Dog Days,Comedy
2040,2294,Jay and Silent Bob Strike Back,Comedy
2042,270487,Hailnone Caesar!,Comedy
2043,19366,Josie and the Pussycats,Comedy
2046,1599,I Heart Huckabees,Comedy
2050,17709,Dudley Do-Right,Comedy
2063,17795,My Fellow Americans,Comedy
2069,2196,Death at a Funeral,Comedy
2071,20857,Hardball,Comedy
2084,16363,The Best Little Whorehouse in Texas,Comedy
2087,772,Home Alone 2: Lost in New York,Comedy
2091,10678,Bringing Down the House,Comedy
2094,16290,Jackass 3D,Comedy
2099,226486,Tammy,Comedy
2100,1584,School of Rock,Comedy
2102,12153,White Chicks,Comedy
2103,65057,The Descendants,Comedy
2108,35688,Why Did I Get Married Too?,Comedy
2113,376659,Bad Moms,Comedy
2114,10073,Date Movie,Comedy
2127,33644,How Stella Got Her Groove Back,Comedy
2129,9895,Man of the Year,Comedy
2140,4258,Scary Movie 5,Comedy
2145,55465,A Very Harold & Kumar Christmas,Comedy
2149,243,High Fidelity,Comedy
2154,38303,You Again,Comedy
2156,107985,The World's End,Comedy
2159,34016,She's Out of My League,Comedy
2165,10115,Stick It,Comedy
2166,25132,Shorts,Comedy
2174,13159,Georgia Rule,Comedy
2175,47941,Under the Rainbow,Comedy
2177,22796,Simon Birch,Comedy
2180,9842,School for Scoundrels,Comedy
2184,9089,Home for the Holidays,Comedy
2190,9582,A Guy Thing,Comedy
2197,9414,The Man Who Knew Too Little,Comedy
2198,63492,What's Your Number?,Comedy
2200,10710,Envy,Comedy
2205,6963,The Weather Man,Comedy
2207,12797,Ghost Town,Comedy
2212,10773,Mrs Henderson Presents,Comedy
2214,2639,Deconstructing Harry,Comedy
2215,10563,Three to Tango,Comedy
2217,5971,We're No Angels,Comedy
2221,31117,Superbabies: Baby Geniuses 2,Comedy
2224,15673,Connie and Carla,Comedy
2225,42618,Sweet Charity,Comedy
2226,171274,Inherent Vice,Comedy
2229,13948,An American Carol,Comedy
2232,14220,Strange Wilderness,Comedy
2233,46435,Topsy-Turvy,Comedy
2234,256962,Little Boy,Comedy
2239,23367,Bandslam,Comedy
2249,14652,Bon voyage,Comedy
2250,40932,Can't Stop the Music,Comedy
2253,32316,Marci X,Comedy
2263,13688,CJ7,Comedy
2264,10353,The Visitors II: The Corridors of Time,Comedy
2271,133931,Zambezia,Comedy
2280,52449,Bad Teacher,Comedy
2282,11247,A Cinderella Story,Comedy
2290,41210,The Switch,Comedy
2291,12090,Just Married,Comedy
2299,13523,Sex Drive,Comedy
2302,50725,Take Me Home Tonight,Comedy
2308,2757,Adaptation.,Comedy
2312,23082,The Invention of Lying,Comedy
2313,195589,Neighbors,Comedy
2316,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy
2317,8835,Legally Blonde,Comedy
2320,10402,Deuce Bigalow: Male Gigolo,Comedy
2322,9043,The Family Stone,Comedy
2323,21301,Barbershop 2:  Back in Business,Comedy
2331,10625,Mean Girls,Comedy
2332,10934,Under the Tuscan Sun,Comedy
2334,10013,Peggy Sue Got Married,Comedy
2336,160588,Blue Jasmine,Comedy
2343,16991,Observe and Report,Comedy
2352,333348,Love the Coopers,Comedy
2356,19840,I Love Younone Beth Cooper,Comedy
2363,253235,And So It Goes,Comedy
2365,18701,Being Julia,Comedy
2369,522,Ed Wood,Comedy
2377,10739,Anything Else,Comedy
2393,8363,Superbad,Comedy
2394,15670,Madea Goes to Jail,Comedy
2407,193893,Let's Be Cops,Comedy
2408,9675,Sideways,Comedy
2409,9988,Beerfest,Comedy
2411,21765,Good Boy!,Comedy
2412,146304,The Best Man Holiday,Comedy
2415,2752,40 Days and 40 Nights,Comedy
2416,9429,A Night at the Roxbury,Comedy
2419,13778,Dickie Roberts: Former Child Star,Comedy
2421,41382,Lottery Ticket,Comedy
2423,114150,Pitch Perfect,Comedy
2427,15639,Larry the Cable Guy: Health Inspector,Comedy
2432,23049,My Life in Ruins,Comedy
2433,9310,American Dreamz,Comedy
2447,4032,My Girl,Comedy
2452,10760,Sydney White,Comedy
2455,8467,Dumb and Dumber,Comedy
2456,639,When Harry Met Sally...,Comedy
2458,9285,Road Trip,Comedy
2459,14709,Varsity Blues,Comedy
2462,83666,Moonrise Kingdom,Comedy
2465,13908,The Master of Disguise,Comedy
2473,13972,The Women,Comedy
2476,10571,Boys and Girls,Comedy
2478,19994,Jennifer's Body,Comedy
2479,25166,Drowning Mona,Comedy
2480,30890,Radio Days,Comedy
2483,12120,My Stepmother is an Alien,Comedy
2486,18475,The Cookout,Comedy
2488,18074,Duets,Comedy
2489,9689,Hollywood Ending,Comedy
2490,9781,Detroit Rock City,Comedy
2498,8265,Welcome to the Sticks,Comedy
2501,73935,Vamps,Comedy
2505,35696,Juwanna Mann,Comedy
2510,9035,Slither,Comedy
2512,771,Home Alone,Comedy
2514,9576,Tootsie,Comedy
2519,9493,Twins,Comedy
2524,10765,Private Benjamin,Comedy
2526,33217,Diary of a Wimpy Kid,Comedy
2528,11153,National Lampoon's Vacation,Comedy
2529,208134,Bad Grandpa,Comedy
2532,17202,Why Did I Get Married?,Comedy
2536,11870,Big Fat Liar,Comedy
2538,586,Wag the Dog,Comedy
2545,11397,Not Another Teen Movie,Comedy
2549,13411,Malibu's Most Wanted,Comedy
2550,10564,Where the Heart Is,Comedy
2555,6961,The Wedding Date,Comedy
2560,11132,Confessions of a Teenage Drama Queen,Comedy
2561,17127,The Object of My Affection,Comedy
2564,17880,Because of Winn-Dixie,Comedy
2567,23706,All About Steve,Comedy
2571,38843,Ramona and Beezus,Comedy
2590,13166,Freddy Got Fingered,Comedy
2601,9686,New York Stories,Comedy
2606,68,Brazil,Comedy
2608,115,The Big Lebowski,Comedy
2613,9557,Boat Trip,Comedy
2614,9026,The Importance of Being Earnest,Comedy
2615,57943,The Love Letter,Comedy
2617,8321,In Bruges,Comedy
2618,72359,Peeples,Comedy
2619,10186,The Rocker,Comedy
2620,25704,Post Grad,Comedy
2622,19265,Whatever Works,Comedy
2625,2290,Jakob the Liar,Comedy
2630,38031,You Will Meet a Tall Dark Stranger,Comedy
2635,31306,Crazy in Alabama,Comedy
2652,13501,The Good Night,Comedy
2661,264999,Magic Mike XXL,Comedy
2673,864,Cool Runnings,Comedy
2678,62008,Good Deeds,Comedy
2680,13824,Superstar,Comedy
2685,12158,Vampire in Brooklyn,Comedy
2688,2830,My Boss's Daughter,Comedy
2690,34563,Our Family Wedding,Comedy
2691,14557,Dead Man on Campus,Comedy
2692,10368,Tea with Mussolini,Comedy
2695,34152,Crooklyn,Comedy
2696,14434,I Think I Love My Wife,Comedy
2699,24940,Head Over Heels,Comedy
2700,82679,Fun Size,Comedy
2708,16899,Easy Virtue,Comedy
2714,16005,The Lucky Ones,Comedy
2716,23988,Stan Helsing,Comedy
2719,9603,Clueless,Comedy
2721,243938,Hot Tub Time Machine 2,Comedy
2723,86838,Seven Psychopaths,Comedy
2728,801,Good Morningnone Vietnam,Comedy
2736,8859,Dudenone Where’s My Car?,Comedy
2738,239563,St. Vincent,Comedy
2739,222899,About Last Night,Comedy
2740,4951,10 Things I Hate About You,Comedy
2741,10985,The New Guy,Comedy
2742,9644,National Lampoon's Loaded Weapon 1,Comedy
2745,15489,Snow Day,Comedy
2746,15250,This Christmas,Comedy
2749,38223,Harriet the Spy,Comedy
2755,25462,Two Can Play That Game,Comedy
2760,58680,Woo,Comedy
2762,14577,Dirty Work,Comedy
2763,11592,Serial Mom,Comedy
2764,16406,Dick,Comedy
2768,2084,Birthday Girl,Comedy
2769,107811,21 & Over,Comedy
2772,144340,Admission,Comedy
2775,47502,Faithful,Comedy
2787,8952,I Love You Phillip Morris,Comedy
2798,6615,Lars and the Real Girl,Comedy
2803,36691,Solitary Man,Comedy
2811,2105,American Pie,Comedy
2814,67660,Think Like a Man,Comedy
2815,10611,Barbershop,Comedy
2817,3049,Ace Ventura: Pet Detective,Comedy
2823,184,Jackie Brown,Comedy
2824,13335,Harold & Kumar Escape from Guantanamo Bay,Comedy
2829,57214,Project X,Comedy
2834,19084,Johnson Family Vacation,Comedy
2835,8386,How High,Comedy
2836,10437,The Muppet Christmas Carol,Comedy
2845,11354,The Upside of Anger,Comedy
2849,26710,My Baby's Daddy,Comedy
2852,34549,Max Keeble's Big Move,Comedy
2853,57157,Young Adult,Comedy
2855,28353,Def Jam's How to Be a Player,Comedy
2856,46889,Living Out Loud,Comedy
2857,38093,Just Wright,Comedy
2862,6020,Sorority Boys,Comedy
2863,122906,About Time,Comedy
2870,14799,For Your Consideration,Comedy
2873,31246,From Justin to Kelly,Comedy
2874,61752,Girl 6,Comedy
2877,14778,Last Orders,Comedy
2880,10212,Ravenous,Comedy
2881,8669,Charlie Bartlett,Comedy
2882,179144,The Great Beauty,Comedy
2883,16857,The Dangerous Lives of Altar Boys,Comedy
2890,9260,Welcome to Collinwood,Comedy
2891,61337,Critical Care,Comedy
2896,12479,Breakfast of Champions,Comedy
2897,44555,A Womannone a Gun and a Noodle Shop,Comedy
2914,291870,Dirty Grandpa,Comedy
2917,11887,High School Musical 3: Senior Year,Comedy
2920,10377,My Cousin Vinny,Comedy
2923,9942,Major League,Comedy
2924,10748,St. Trinian's,Comedy
2930,10156,History of the World: Part I,Comedy
2938,14369,Out Cold,Comedy
2939,16888,The Ladies Man,Comedy
2941,10646,Tomcats,Comedy
2946,20009,Slackers,Comedy
2950,9027,The Guru,Comedy
2951,63020,The Perez Family,Comedy
2956,13994,Romance & Cigarettes,Comedy
2975,304410,The Bélier Family,Comedy
2980,1588,Bring It On,Comedy
2982,10314,She's All That,Comedy
2988,10414,The Mighty Ducks,Comedy
2990,9614,Happy Gilmore,Comedy
3000,10426,Friday After Next,Comedy
3004,12182,Nick and Norah's Infinite Playlist,Comedy
3006,9034,The Banger Sisters,Comedy
3011,9794,Employee of the Month,Comedy
3012,15037,Can't Hardly Wait,Comedy
3023,14544,Roll Bounce,Comedy
3024,11545,Rushmore,Comedy
3027,8359,Kit Kittredge: An American Girl,Comedy
3028,15648,The Perfect Man,Comedy
3038,19905,The Goods: Live Hardnone Sell Hard,Comedy
3042,27322,Love Jones,Comedy
3045,10050,Get Over It,Comedy
3046,1542,Office Space,Comedy
3047,10490,Drop Dead Gorgeous,Comedy
3049,10029,Very Bad Things,Comedy
3050,9893,Sleepover,Comedy
3054,87818,Movie 43,Comedy
3055,13160,Over Her Dead Body,Comedy
3056,88005,Seeking a Friend for the End of the World,Comedy
3057,52067,Cedar Rapids,Comedy
3064,209403,Bad Words,Comedy
3065,7942,Runnone Fatboynone Run,Comedy
3066,73247,Heartbeeps,Comedy
3068,34043,On the Line,Comedy
3070,256924,Danny Collins,Comedy
3080,67911,Bucky Larson: Born to Be a Star,Comedy
3081,24664,Bamboozled,Comedy
3084,252512,While We're Young,Comedy
3093,41479,The Joneses,Comedy
3095,10071,The Brothers Solomon,Comedy
3098,12779,Swept Away,Comedy
3102,64559,The Swindle,Comedy
3106,25350,Imaginary Heroes,Comedy
3108,20178,World's Greatest Dad,Comedy
3112,11546,Police Academy: Mission to Moscow,Comedy
3115,268171,Elsa & Fred,Comedy
3116,78149,An Alan Smithee Film: Burnnone Hollywoodnone Burn,Comedy
3117,24663,The Open Road,Comedy
3118,39037,The Good Guy,Comedy
3119,22805,Motherhood,Comedy
3122,25186,Janky Promoters,Comedy
3123,15017,Blonde Ambition,Comedy
3126,16358,Eulogy,Comedy
3133,42057,It's a Wonderful Afterlife,Comedy
3136,34417,Good Intentions,Comedy
3140,16614,Adventureland,Comedy
3142,10471,Next Friday,Comedy
3150,219,Volver,Comedy
3165,40794,Loose Cannons,Comedy
3171,10472,Down to You,Comedy
3172,11282,Harold & Kumar Go to White Castle,Comedy
3175,1621,Trading Places,Comedy
3177,16428,Breakin' All the Rules,Comedy
3180,24621,Chasing Papi,Comedy
3182,9685,Igby Goes Down,Comedy
3183,14425,PCU,Comedy
3187,14057,Trust the Man,Comedy
3188,12621,Hamlet 2,Comedy
3194,250349,Barbecue,Comedy
3195,12454,All or Nothing,Comedy
3199,17926,Undiscovered,Comedy
3214,175528,Baggage Claim,Comedy
3217,9451,Election,Comedy
3236,11217,Club Dread,Comedy
3238,2619,Splash,Comedy
3239,773,Little Miss Sunshine,Comedy
3244,37964,Brown Sugar,Comedy
3245,28121,A Thin Line Between Love and Hate,Comedy
3246,40807,50/50,Comedy
3248,225565,That Awkward Moment,Comedy
3249,16471,Modern Problems,Comedy
3256,9490,Half Baked,Comedy
3257,14536,New in Town,Comedy
3263,209263,Enough Said,Comedy
3264,37735,Easy A,Comedy
3265,59930,The Inkwell,Comedy
3267,51588,Prom,Comedy
3268,23570,The Pallbearer,Comedy
3269,19489,Held Up,Comedy
3270,14629,Woman on Top,Comedy
3273,44009,Another Year,Comedy
3274,1958,8 Women,Comedy
3276,26618,Clay Pigeons,Comedy
3277,43923,It's Kind of a Funny Story,Comedy
3278,46138,Made in Dagenham,Comedy
3283,198277,Begin Again,Comedy
3287,30141,The Singing Detective,Comedy
3290,12183,The Wendell Baker Story,Comedy
3295,10913,Dear Wendy,Comedy
3301,220488,My Lucky Star,Comedy
3308,403,Driving Miss Daisy,Comedy
3309,29461,Soul Food,Comedy
3312,9388,Thank You for Smoking,Comedy
3315,2610,Shopgirl,Comedy
3316,11308,The Hotel New Hampshire,Comedy
3318,34341,Men with Brooms,Comedy
3321,12569,Extract,Comedy
3325,103903,Outside Bet,Comedy
3335,7326,Juno,Comedy
3340,19913,(500) Days of Summer,Comedy
3345,17908,My Dog Skip,Comedy
3346,8390,Definitelynone Maybe,Comedy
3347,57119,Jumping the Broom,Comedy
3357,2074,Flirting with Disaster,Comedy
3363,12573,A Serious Man,Comedy
3364,44718,Get Low,Comedy
3372,15581,Who's Your Caddy?,Comedy
3377,39053,Cyrus,Comedy
3384,33676,Losin' It,Comedy
3388,39210,Somewhere,Comedy
3389,30128,I Hope They Serve Beer in Hell,Comedy
3390,31535,Chairman of the Board,Comedy
3392,192134,Dom Hemingway,Comedy
3396,47088,The Extra Man,Comedy
3407,9571,Dazed and Confused,Comedy
3408,13649,High School Musical 2,Comedy
3412,13919,The Chumscrubber,Comedy
3420,38415,Bran Nue Dae,Comedy
3423,25113,The Four Seasons,Comedy
3427,8998,Friends with Money,Comedy
3441,338,Good byenone Lenin!,Comedy
3443,10925,The Return of the Living Dead,Comedy
3449,433,Mary Poppins,Comedy
3452,11977,Caddyshack,Comedy
3453,20322,The Brothers,Comedy
3454,16158,The Wood,Comedy
3457,11452,National Lampoon’s Van Wilder,Comedy
3460,13785,Best in Show,Comedy
3462,36739,School Daze,Comedy
3463,14144,Daddy Day Camp,Comedy
3465,13370,A Mighty Wind,Comedy
3466,11191,Mystic Pizza,Comedy
3467,10215,Sliding Doors,Comedy
3471,92591,Bernie,Comedy
3474,15256,200 Cigarettes,Comedy
3476,80304,Casa De Mi Padre,Comedy
3479,13991,College,Comedy
3481,8545,Little Voice,Comedy
3482,19556,Miss March,Comedy
3484,16172,Simply Irresistible,Comedy
3485,13403,Hedwig and the Angry Inch,Comedy
3489,20794,Novocaine,Comedy
3503,13827,Surfernone Dude,Comedy
3516,168027,Freaky Deaky,Comedy
3520,89861,Stiff Upper Lips,Comedy
3521,455,Bend It Like Beckham,Comedy
3526,55567,Standing Ovation,Comedy
3527,9277,The Sting,Comedy
3529,16186,Diary of a Mad Black Woman,Comedy
3533,1548,Ghost World,Comedy
3535,33155,Galaxina,Comedy
3537,321,Mambo Italiano,Comedy
3543,193722,R100,Comedy
3546,51995,Salvation Boulevard,Comedy
3547,13173,The Ten,Comedy
3551,25248,Saint Ralph,Comedy
3563,211954,Instructions Not Included,Comedy
3566,11843,The Return of the Pink Panther,Comedy
3576,2295,Clerks II,Comedy
3578,147773,The Way Way Back,Comedy
3579,16096,House Party 2,Comedy
3584,59968,Our Idiot Brother,Comedy
3594,8346,My Big Fat Greek Wedding,Comedy
3603,13776,Diner,Comedy
3606,13090,Sunshine Cleaning,Comedy
3613,378200,The Perfect Match,Comedy
3615,13193,Saved!,Comedy
3616,11042,The Barbarian Invasions,Comedy
3620,11959,UHF,Comedy
3621,9900,Grandma's Boy,Comedy
3622,14662,Slums of Beverly Hills,Comedy
3626,21014,Keeping Up with the Steins,Comedy
3630,13996,Bottle Shock,Comedy
3631,3028,Jekyll and Hyde ... Together Again,Comedy
3634,45658,Everything Must Go,Comedy
3635,16148,Zero Effect,Comedy
3640,1415,Party Monster,Comedy
3642,14474,The Oh in Ohio,Comedy
3644,13685,Bottle Rocket,Comedy
3649,46838,Tucker and Dale vs Evil,Comedy
3652,41730,Desert Blue,Comedy
3661,12486,Farce of the Penguins,Comedy
3670,113406,Should've Been Romeo,Comedy
3672,290825,Yoga Hosers,Comedy
3674,12555,I Served the King of England,Comedy
3679,8435,A Cock and Bull Story,Comedy
3683,300706,Let's Kill Ward's Wife,Comedy
3688,68202,Without Men,Comedy
3695,9336,Police Academy,Comedy
3697,712,Four Weddings and a Funeral,Comedy
3698,13342,Fast Times at Ridgemont High,Comedy
3706,252680,Moms' Night Out,Comedy
3710,12079,Spun,Comedy
3711,39800,Life During Wartime,Comedy
3714,9991,Mean Machine,Comedy
3719,281730,Fugly,Comedy
3721,362105,R.L. Stine's Monsterville: The Cabinet of Souls,Comedy
3722,10970,Silent Movie,Comedy
3732,10947,High School Musical,Comedy
3736,10246,Porky's,Comedy
3740,703,Annie Hall,Comedy
3749,39781,The Kids Are All Right,Comedy
3755,512,Scoop,Comedy
3761,18713,The Jerky Boys,Comedy
3763,184345,A Haunted House 2,Comedy
3764,1809,The Rules of Attraction,Comedy
3766,9809,Let's Go to Prison,Comedy
3768,11013,Secretary,Comedy
3772,15122,Love Stinks,Comedy
3773,8141,You Kill Me,Comedy
3774,1546,Thumbsucker,Comedy
3781,14293,Poolhall Junkies,Comedy
3787,27723,Psycho Beach Party,Comedy
3788,20468,The Big Tease,Comedy
3791,29122,An Everlasting Piece,Comedy
3792,125123,Among Giants,Comedy
3799,60422,Another Happy Day,Comedy
3801,10981,Nothing,Comedy
3806,20065,Purple Violets,Comedy
3810,158150,How to Fall in Love,Comedy
3818,37495,Four Lions,Comedy
3823,8618,The History Boys,Comedy
3825,9427,The Full Monty,Comedy
3826,813,Airplane!,Comedy
3828,10634,Friday,Comedy
3838,11363,She's the One,Comedy
3847,38007,Ira & Abby,Comedy
3848,14256,Winter Passing,Comedy
3861,12535,High Anxiety,Comedy
3865,13973,Choke,Comedy
3868,11129,Human Traffic,Comedy
3872,850,A Christmas Story,Comedy
3875,301748,The Opposite Sex,Comedy
3884,8469,Animal House,Comedy
3889,23618,The Original Kings of Comedy,Comedy
3891,10162,Waking Ned,Comedy
3898,20337,Martin Lawrence Live: Runteldat,Comedy
3901,20737,Air Bud,Comedy
3905,34086,Spaced Invaders,Comedy
3906,5854,Family Plot,Comedy
3907,284,The Apartment,Comedy
3910,292,Dave Chappelle's Block Party,Comedy
3916,53862,Trippin',Comedy
3918,30139,Phat Girlz,Comedy
3920,15582,Teen Wolf Too,Comedy
3923,30309,Real Women Have Curves,Comedy
3925,10557,East Is East,Comedy
3926,23531,Whipped,Comedy
3928,40247,Please Give,Comedy
3931,13982,8 Heads in a Duffel Bag,Comedy
3934,18892,Jawbreaker,Comedy
3936,121986,Frances Ha,Comedy
3938,10683,Happiness,Comedy
3939,17995,DysFunktional Family,Comedy
3940,246403,Tusk,Comedy
3945,11229,Freeway,Comedy
3948,82533,Damsels in Distress,Comedy
3950,84174,Bachelorette,Comedy
3952,79940,Tim and Eric's Billion Dollar Movie,Comedy
3953,342,Summer Storm,Comedy
3960,27404,My Big Fat Independent Movie,Comedy
3961,170480,The Deported,Comedy
3964,180296,They Came Together,Comedy
3965,157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,Comedy
3974,44594,Barry Munday,Comedy
3976,248,Pocketful of Miracles,Comedy
3978,55831,Boynton Beach Club,Comedy
3985,239,Some Like It Hot,Comedy
3988,3034,Young Frankenstein,Comedy
3990,21461,Lage Raho Munna Bhai,Comedy
3996,5900,The Dress,Comedy
4002,14137,Beer League,Comedy
4007,872,Singin' in the Rain,Comedy
4009,139038,A Haunted House,Comedy
4011,9591,That Thing You Do!,Comedy
4015,181330,Kevin Hart: Let Me Explain,Comedy
4017,401,Garden State,Comedy
4020,25636,Jesus' Son,Comedy
4021,19316,Saving Face,Comedy
4025,157386,The Spectacular Now,Comedy
4026,13007,Religulous,Comedy
4031,17334,The Other End of the Line,Comedy
4034,45132,Super,Comedy
4035,76706,Christmas Mail,Comedy
4036,254472,Stung,Comedy
4044,43546,Bathing Beauty,Comedy
4046,78373,Dancernone Texas Pop. 81,Comedy
4060,31163,Chicken Tikka Masala,Comedy
4065,6007,Elling,Comedy
4073,28165,The Toxic Avenger Part II,Comedy
4074,11561,Sleeper,Comedy
4076,11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,Comedy
4088,2771,American Splendor,Comedy
4096,1382,Me and You and Everyone We Know,Comedy
4102,15186,Full Frontal,Comedy
4113,55561,Clockwatchers,Comedy
4114,42889,The Virginity Hit,Comedy
4116,24363,House of D,Comedy
4117,13121,Teeth,Comedy
4121,27023,Saint John of Las Vegas,Comedy
4122,22913,24 7: Twenty Four Seven,Comedy
4127,206296,The Last Five Years,Comedy
4128,35219,The Missing Person,Comedy
4129,28260,Return of the Living Dead 3,Comedy
4142,11302,Bananas,Comedy
4148,95755,Small Apartments,Comedy
4149,198062,Coffee Town,Comedy
4150,188652,The Ghastly Love of Johnny X,Comedy
4151,174311,All Is Bright,Comedy
4153,153795,Straight A's,Comedy
4154,17768,A Funny Thing Happened on the Way to the Forum,Comedy
4180,260778,Vaalu,Comedy
4181,58492,The Greatest Movie Ever Sold,Comedy
4182,44562,Ed and His Dead Mother,Comedy
4189,98557,Dysfunctional Friends,Comedy
4197,24066,Happynone Texas,Comedy
4201,34106,You Can't Take It With You,Comedy
4205,27455,Foolish,Comedy
4215,10758,Waitress,Comedy
4217,3083,Mr. Smith Goes to Washington,Comedy
4219,10707,The Squid and the Whale,Comedy
4220,15647,Kissing Jessica Stein,Comedy
4226,13820,Repo Man,Comedy
4230,129139,The To Do List,Comedy
4236,13066,I Want Someone to Eat Cheese With,Comedy
4238,11908,Hatchet,Comedy
4241,1961,My Name Is Bruce,Comedy
4242,51820,The Salon,Comedy
4243,291362,Road Hard,Comedy
4252,46729,Fetching Cody,Comedy
4254,137347,Closer to the Moon,Comedy
4256,426469,Growing Up Smith,Comedy
4269,100,Locknone Stock and Two Smoking Barrels,Comedy
4272,27845,Trees Lounge,Comedy
4279,46415,Neal 'n' Nikki,Comedy
4280,38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,Comedy
4293,39939,Super Troopers,Comedy
4295,215924,The Amazing Catfish,Comedy
4296,480,Monsoon Wedding,Comedy
4298,11219,The Trouble with Harry,Comedy
4299,20770,But I'm a Cheerleader,Comedy
4306,114065,Down & Out With The Dolls,Comedy
4308,49951,Certifiably Jonathan,Comedy
4312,15544,Extreme Movie,Comedy
4320,7553,Waiting...,Comedy
4322,39895,From a Whisper to a Scream,Comedy
4349,5722,Beyond the Valley of the Dolls,Comedy
4359,41469,Next Stop Wonderland,Comedy
4362,248774,Obvious Child,Comedy
4366,49963,Walking and Talking,Comedy
4368,22597,The Broken Hearts Club: A Romantic Comedy,Comedy
4369,9707,Bubba Ho-tep,Comedy
4373,8675,Orgazmo,Comedy
4375,47686,Dream with the Fishes,Comedy
4379,13198,Wristcutters: A Love Story,Comedy
4381,21413,The Battle of Shaker Heights,Comedy
4392,66195,The Perfect Host,Comedy
4393,16155,Safe Men,Comedy
4395,55180,The Last Big Thing,Comedy
4397,91122,16 to Life,Comedy
4404,99826,The Jimmy Show,Comedy
4410,26673,Frat Party,Comedy
4418,96534,My Last Day Without You,Comedy
4419,21283,Steppin: The Movie,Comedy
4426,206213,Zombie Hunter,Comedy
4431,29731,And Then Came Love,Comedy
4434,91070,L!fe Happens,Comedy
4441,127867,The Brass Teapot,Comedy
4443,14014,The Hammer,Comedy
4447,84200,For a Good Timenone Call...,Comedy
4448,84184,Celeste & Jesse Forever,Comedy
4449,45767,Time Changer,Comedy
4454,57294,Crying with Laughter,Comedy
4455,11446,Welcome to the Dollhouse,Comedy
4464,292483,Not Cool,Comedy
4468,838,American Graffiti,Comedy
4471,84332,Safety Not Guaranteed,Comedy
4472,74510,Kevin Hart: Laugh at My Pain,Comedy
4496,3080,Top Hat,Comedy
4499,11598,The Kentucky Fried Movie,Comedy
4508,704,A Hard Day's Night,Comedy
4511,385636,Juliet and Alfa Romeo,Comedy
4516,89857,High Road,Comedy
4523,16653,The Singles Ward,Comedy
4527,36825,The R.M.,Comedy
4531,96238,Never Again,Comedy
4533,7301,Lonesome Jim,Comedy
4538,45145,Johnny Suede,Comedy
4539,13983,Finishing The Game,Comedy
4540,45649,Rubber,Comedy
4545,43653,The Living Wake,Comedy
4546,139715,Detention of the Dead,Comedy
4573,15389,Metropolitan,Comedy
4576,8193,Napoleon Dynamite,Comedy
4587,9029,What Happens in Vegas,Comedy
4605,3078,It Happened One Night,Comedy
4608,55123,Tumbleweeds,Comedy
4610,11956,When the Cat's Away,Comedy
4611,1550,Pieces of April,Comedy
4630,80468,Some Guy Who Kills People,Comedy
4632,2255,Chasing Amy,Comedy
4633,50035,Lovely & Amazing,Comedy
